84.54,Implantation of other internal limb lengthening device 
84.55,Insertion of bone void filler 
84.56,Insertion or replacement of (cement) spacer 
84.57,Removal of (cement) spacer 
84.59,Insertion of other spinal devices 
84.6,"Insertion of spinal disc prosthesis, not otherwise specified "
84.61,"Insertion of partial spinal disc prosthesis, cervical "
84.62,Insertion of total spinal disc prosthesis cervical 
84.63,"Insertion of spinal disc prosthesis,thoracic "
84.64,"Insertion of partial spinal disc prosthesis, lumbosacral "
84.65,"Insertion of total spinal disc prosthesis,lumbosacral "
84.66,"Revision or replacement of artificial spinal disc prosthesis ,cervical "
84.67,"Revision or replacement of artificial spinal disc prosthesis , thoracic "
84.68,"Revision or replacement of artificial spinal disc prosthesis, lumbosacral "
84.69,"Revision or replacement of artificial spinal disc prosthesis, not otherwise specified "
84.7,Adjunct codes for external fixator devices 
84.71,"Application of external fixator device, monoplanar system "
84.72,"Application of external fixator device, ring system "
84.73,Application of hybrid external fixator device 
84.8,Insertion or replacement of interspinous process device (s) 
84.81,Revision of interspinous device (s) 
84.82,Insertion or replacement of pedicle-based dynamic stabilization (s) 
84.83,Revision of pedicle-based dynamic stabilization (s) 
84.84,Insertion or replacement of facet replacement device (s) 
84.85,Revision of facet replacement device (s) 
84.9,Other repair of entropion or ectropion 
84.91,amputation not otherwise specified 
84.92,separation of equal conjoined twins 
84.93,separation of unequal conjoined twins 
84.99,other operations on musculosceletal system 
85,Mastotomy 
85,Mastotomy 
85.1,Canthotomy 
85.11,Closed [percutaneous] [needle] biopsy of breast 
85.12,Open biopsy of breast 
85.19,Other diagnostic procedures on breast 
85.2,Blepharorrhaphy 
85.2,Excision or destruction of breast tissue nor otherwise specified 
85.2,"Excision or destruction of breast tissue, not otherwise specified "
85.21,Local excision of lesion of breast 
85.22,Resection of quadrant of breast 
85.23,Subtotal mastectomy 
85.24,Excision of ectopic breast tissue 
85.25,Excision of nipple 
85.31,Unilateral reduction mammoplasty 
85.32,Bilateral reduction mammoplasty 
85.33,Unilateral subcutaneous mammectomy with synchronous implant 
85.34,Other unilateral subcutaneous mammectomy 
85.35,Bilateral subcutaneous mammectomy with synchronous implant 
85.36,Other bilateral subcutaneous mammectomy 
85.41,Unilateral simple mastectomy 
85.42,Bilateral simple mastectomy 
85.43,Unilateral extended simple mastectomy 
85.44,Bilateral extended simple mastectomy 
85.45,Unilateral radical mastectomy 
85.46,Bilateral radical mastectomy 
85.47,Unilateral extended radical mastectomy 
85.48,Bilateral extended radical mastectomy 
85.5,Augmentation mammoplasty not otherwise specified 
85.5,"Augmentation mammoplasty, not otherwise specified "
85.51,Unilateral injection into breast for augmentation 
85.52,Bilateral injection into breast for augmentation 
85.53,Unilateral breast implant 
85.54,Bilateral breast implant 
85.55,Fat graft to breast 
85.6,Mastopexy 
85.7,Total reconstruction of breast 
85.7,"Total reconstruction of breast, not otherwise specified "
85.71,Latissimus dorsi myocutaneous flap 
85.72,"Transverse rectus abdominis myocutaneous (TRAM) flap, pedicled "
85.73,"Transverse rectus abdominis myocutaneous (TRAM) flap,free "
85.74,Deep inferior epigastric artery perforatar (DIEP) 
85.75,"Superficial inferior epigastric artery (SIEA) flap, free "
85.76,"Gluteal artery perforator (GAP) flap, free "
85.79,Other total reconstruction of breast 
85.81,Suture of laceration of breast 
85.82,Split-thickness graft to breast 
85.83,Full-thickness graft to breast 
85.84,Pedicle graft to breast 
85.85,Muscle flap graft to breast 
85.86,Transportation of nipple 
85.87,Other repair or reconstruction of nipple 
85.89,Other mammoplasty 
85.9,Other canthoplasty NOS 
85.91,Aspiration of breast 
85.92,Injection of therapeutic agent into breast 
85.93,Revision of implant of breast 
85.94,Removal of implant of breast 
85.95,Insertion of breast tissue expander 
85.96,Removal of breast tissue expander 
85.99,Other operations on the breast 
86.01,Aspiration of skin and subcutaneous tissue 
86.02,Injection or tattooing of skin lesion of defect 
86.03,Incision of pilonidal sinus or cyst 
86.04,Other incision with drainage of skin and subcutaneous tissue 
86.05,Incision with removal of foreign body from skin and subcutaneous tissue 
86.06,Insertion of totally implantable infusion pump 
86.07,Insertion of totally implantable vascular access device (VAD) 
86.09,Other incision of skin and subcutaneous tissue 
86.1,Reconstruction of eyelid with skin flap 
86.11,Biopsy of skin and subcutaneous tissue 
86.19,Other diagnostic procedures on skin and subcutaneous tissue 
86.2,Excision or destruction of lesion or tissue of skin and subcutaneous tissue 
86.21,Excision of pilonidal cyst or sinus 
86.22,Excisional debridement of wound infection or burn 
86.23,Removal of nail nail bed or nail fold 
86.24,Chemosurgery of skin 
86.25,Dermabrasion 
86.26,Ligation of dermal appendage 
86.27,Debridement of nail nail bed or nail fold 
86.28,Nonexcisional debridement of wound infection of burn 
86.3,Reconstruction of eyelid with hair follicle graft 
86.3,Other local excision or destruction of lesion or tissue of skin and subcutaneous tissue 
86.4,Radical excision of skin lesion 
86.4,Reconstruction of eyelid with tarsoconjuctival 
86.51,Replantation of scalp 
86.59,Closure of skin and subcutaneous tissue of other sites 
86.6,Free skin graft not otherwise specified 
86.6,"Free skin graft, not otherwise specified "
86.61,Full-thickness skin graft to hand 
86.62,Other skin graft to hand 
86.63,Full-thickness skin graft to other sites 
86.64,Hair transplant 
86.65,Heterograft of skin 
86.66,Homograft of skin 
86.67,Dermal regenerative graft 
86.69,Other skin graft to other sites 
86.7,Pedicle or flaps graft not otherwise specified 
86.7,"Pedicle or flap graft, not otherwise specified "
86.71,Cutting and preparation of pedicle grafts or flaps 
86.72,Advancement of pedicle graft 
86.73,Attachment of pedicle of flap graft to hand 
86.74,Attachment of pedicle of flap graft to other site 
86.75,Revision of pedicle of flap graft 
86.81,Repair for facial weakness 
86.82,Facial rhytidectomy 
86.83,Size reduction plastic operation 
86.84,Relaxation of scar or web contracture of skin 
86.85,Correction of syndactyly 
86.86,Onychoplasty 
86.89,Other repair and reconstruction of skin and subcutaneous tissue 
86.9,Other reconstruction of eyelid with flaps 
86.91,Excision of skin for graft 
86.92,Electrolysis and other epilation of skin 
86.93,Insertion of tissue expander 
86.94,"Insertion or replacement of singer array neurostimulator pulse generator, not specified as rechargeable "
86.95,"Insertion or replacement of dual array neurostimulator pulse generator, not specified as rechargeable "
86.96,Insertion or replacement of other neurostimulator pulse generator 
86.97,Insertion or replacement of singer array rechargeable neurostimulator pulse generator 
86.98,Insertion or replacement of dual array rechargeable neurostimulator pulse generator 
86.99,Other 
87,Reconstruction of eyelid NOS 
87.01,Pneumoencephalogram 
87.02,Other contrast radiogram of brain and skull 
87.03,Computerized axial tomography of head 
87.04,Other tomography of head 
87.05,Contrast dacryocytogram 
87.06,Contrast radiogram of nasopharynx 
87.07,Contrast laryngogram 
87.08,Cervical lymphangiogram 
87.09,Other soft tissue x-ray of face head and neck 
87.1,Reconctruction of eyelid invloing lid margin 
87.11,Full-month x-ray of teeth 
87.12,Other dental x-ray 
87.13,Temporomandibular contrast arthrogram 
87.14,Contrast radiogram of orbit 
87.15,Contrast radiogram of sinus 
87.16,Other x-ray of facial bones 
87.17,Other x-ray of skull 
87.2,Other reconstruction of eyelid involving lid margin 
87.21,Contrast myelogram 
87.22,Other x-ray of cervical spine 
87.23,Other x-ray of thoracic spine 
87.24,Other x-ray of lumbosacral spine 
87.29,Other x-ray spine 
87.3,Reconstruction of eyelid involving lid margin full 
87.31,Endotracheal bronchogram 
87.32,Other contrast bronchogram 
87.33,Mediastinal pneumogram 
87.34,Intrathoracic lymphangiogram 
87.35,Contrast radiogram of mammary ducts 
87.36,Xerography of breast 
87.37,Other mammography 
87.38,Sinogram of chest wall 
87.39,Other soft tissue x-ray of chest wall 
87.4,Other reconstruction of eyelid full-thicknes 
87.41,Computerized axial tomography of thorax 
87.42,Other tomography of thorax 
87.43,X-ray of ribs sternum and clavicle 
87.44,Routine chest x-ray so described 
87.49,Other chest x-ray 
87.51,Percutaneous hepatic cholangiogram 
87.52,Intravenous cholangiogram 
87.53,Intraoperative cholangiogram 
87.54,Other cholangiogram 
87.59,Other biliary tract x-ray 
87.61,Barium swallow 
87.62,Upper GI series 
87.63,Small bowel series 
87.64,Lower GI series 
87.65,Other x-ray of intestine 
87.66,Contrast pancreatogram 
87.69,Other digestive tract x-ray 
87.71,Computerized axial tomography of kidney 
87.72,Other nephrotomogram 
87.73,Intravenous pyelogram 
87.74,Retrograde pyelogram 
87.75,Percutaneuos pyelogram 
87.76,Retrograde cystourethrogram 
87.77,Other cystogram 
87.78,Ileal conduitogram 
87.79,Other x-ray of the urinary system 
87.81,X-ray of gravid uterus 
87.82,Gas contrast hysterosalpingogram 
87.83,Opaque dye contrast hysterosalpingogram 
87.84,Percutaneous hysterogram 
87.85,Other x-ray of fallopian tubes and uterus 
87.89,Other x-ray of female genital organs 
87.91,Contrast seminal vesiculogram 
87.92,Other x-ray of prostate and seminal vesicles 
87.93,Contrast epididymogram 
87.94,Contrast vasogram 
87.95,Other x-ray of epididymis and vas deferens 
87.99,Other x-ray of male genital organs 
88.01,Computerized axial tomography of abdomen 
88.02,Other abdomen tomography 
88.03,Sinogram of abdominal wall 
88.04,Abdominal lymphangiogram 
88.09,Other soft tissue x-ray of abdominal wall 
88.1,Linear repair of leceration of eyelid or eyebrow 
88.11,Pelvic opaque dye contrast radiography 
88.12,Pelvic gas contrast radiography 
88.13,Other peritoneal pneumogram 
88.14,Retroperitoneal fistulogram 
88.15,Retroperitoneal pneumogram 
88.16,Other retroperitoneal x-ray 
88.19,Other x-ray of abdomen 
88.2,Skeletal x-ray of extremities and pelvis 
88.21,Skeletal x-ray of shoulder and upper arm 
88.22,Skeletal x-ray of elbow and forearm 
88.23,Skeletal x-ray of wrist and hand 
88.24,"Skeletal x-ray of upper limb, not otherwise specified "
88.25,Pelvimetry 
88.26,Other skeletal x-ray of pelvis and hip 
88.27,"Skeletal x-ray of thigh, knee, and lower leg "
88.28,Skeletal x-ray of ankle and foot 
88.29,"Skeletal x-ray of lower limb, not otherwise specified "
88.3,Other repair of laceration of eyelid partial-hickness 
88.31,Skeletal series 
88.32,Contrast arthrogram 
88.33,Other skeletal x-ray 
88.34,Lymphangiogram of upper limb 
88.35,Other soft tissue x-ray of upper limb 
88.36,Lymphangiogram of lower limb 
88.37,Other soft tissue x-ray of lower limb 
88.38,Other computerized axial tomography 
88.39,"X-ray, other and unspecified "
88.4,Repair of laceration involving lid margin full-thickness 
88.4,"Arteriography using contrast material, unspecified site "
88.41,Arteriography of cerebral arteries 
88.42,Aortography 
88.43,Arteriography of pulmonary arteries 
88.44,Arteriography of other intrathoracic vessels 
88.45,Arteriography of renal arteries 
88.46,Arteriography of placenta 
88.47,Arteriography of other intra-abdominal arteries 
88.48,Arteriography of femoral and other lower extremity arteries 
88.49,Arteriography of other specified sites 
88.5,Other repair of laceration of eyelid full-thickness 
88.5,Angiocardiography not otherwise specified 
88.5,"Angiocardiography, not otherwise specified "
88.51,Angiocardiography of venae cavae 
88.52,Angiocardiography of right heart structures 
88.53,Angiocardiography of left heart structures 
88.54,Combined right and left heart angiocardiography 
88.55,Coronary arteriography using a single catheter 
88.56,Coronary arteriography using two catheters 
88.57,Other and unspecified coronary arteriography 
88.58,Negative-contrast cardiac roentgenography 
88.59,Intra-operative fluorescence vascular angiography 
88.6,Phlebography using contrast material unspecified site 
88.6,Lower eyelid rhytidectomy 
88.6,"Phlebography using contrast material, unspecified site "
88.61,Phlebography of veins of head and neck using contrast material 
88.62,Phlebography of pulmonary veins using contrast material 
88.63,Phlebography of other intrathoracic veins using contrast material 
88.64,Phlebography of the portal venous system using contrast material 
88.65,Phlebography of other intra-abdominal veins using contrast material 
88.66,Phlebography of femoral and other lower extremity veins using contrast material 
88.67,Phlebography of other specified sites using contrast material 
88.68,Impedance phlebography 
88.7,Upper eyelid rhytidectomy 
88.71,Diagnostic ultrasound of head and neck 
88.72,Diagnostic ultrasound of heart 
88.73,Diagnostic ultrasound of other sites of thorax 
88.74,Diagnostic ultrasound of digestive system 
88.75,Diagnostic ultrasound of urinary system 
88.76,Diagnostic ultrasound of abdomen and retroperitoneum 
88.77,Diagnostic ultrasound of peripheral vascular system 
88.78,Diagnostic ultrasound of gravid uterus 
88.79,Other diagnostic ultrasound 
88.81,Cerebral thermography 
88.82,Ocular thermography 
88.83,Bone thermography 
88.84,Muscle thermography 
88.85,Breast thermography 
88.86,Blood vessel thermography 
88.89,Thermography of other sites 
88.9,Diagnostic imaging not elsewhere classified 
88.9,Other eyelid repair 
88.9,"Diagnostic imaging, not elsewhere classified "
88.91,Magnetic resonance imaging of brain and brain stem 
88.92,Magnetic resonance imaging of chest and myocardium for evaluation of hilar and mediastinal lymphadenopathy 
88.93,Magnetic resonance imaging of spinal canal 
88.94,Magnetic resonance imaging of musculoskeletal 
88.95,Magnetic resonance imaging of pelvis prostate and bladder 
88.96,Other intraoperative magnetic resonance imaging 
88.97,Magnetic resonance imaging of other and unspecified sites 
88.98,Bone mineral density studies 
89.01,Interview and evaluation described as brief 
89.02,Interview and evaluation described as limited 
89.03,Interview and evaluation described as comprehensive 
89.04,Other interview and evaluation 
89.05,Diagnostic interview and evaluation not otherwise specified 
89.06,Consultation described as limited 
89.07,Consultation described as comprehensive 
89.08,Other consultation 
89.09,Consultation not otherwise specified 
89.1,Intracarotid amobarbital test Wada test 
89.1,Electrosugical epilation of eyelid 
89.1,Intracarotid amobarbitral test 
89.11,Tonometry 
89.12,Nasal function study rhinomanometry 
89.13,Neurologic examination 
89.14,Electroencephalogram 
89.15,Other nonoperative neurologic function tests 
89.16,Transillumination of newborn skull 
89.17,Polysomnogram 
89.18,Other sleep disorder function tests 
89.19,Video and radio-telemetered electroencephalographic monitoring 
89.2,Cryosurgical epilation of eyelid 
89.21,Urinary manometry 
89.22,Cystometrogram 
89.23,Urethral sphincter electromyogram 
89.24,Uroflowmetry [UFR] 
89.25,Urethral pressure profile [UPP] 
89.26,Gynecological examination 
89.29,Other nonoperative genitourinary system measurements 
89.3,Other epilation of eyelid 
89.31,Dental examination oral mucosal survey periodontal survey 
89.32,Esophageal manometry 
89.33,Digital examination of enterostomy stoma 
89.34,Digital examination of rectum 
89.35,Transillumination of nasal sinuses 
89.36,Manual examination of breast 
89.37,Vital capacity determination 
89.38,Other nonoperative respiratory measurements Plethysmography for measurement of respiratory function Thoracic impedance plethysmography 
89.39,Other nonoperative measurements and examinations 14 C Urea breath test Basal metabolic rate Gastric: analysis function NEC 
89.41,Cardiovascular stress test using treadmill 
89.42,Masters' two-step stress test 
89.43,Cardiovascular stress test using bicycle ergometer 
89.44,Other cardiovascular stress test Thalium stress test with or without transesophageal pacing 
89.45,Artificial pacemaker rate check artificial pacemaker function check NOS 
89.46,Artificial pacemaker artifact wave form check 
89.47,Artificial pacemaker electrode impedance check 
89.48,Artificial pacemaker voltage or amperage threshold check 
89.49,Automatic implantable cardioverter / defibrillator (AICD) check 
89.5,Ambulatory cardiac monitoring 
89.51,Rhythm electrocardiogram (with onw to three leads) 
89.52,Electrocardiogram NOS (with 12 or more leads) 
89.53,Vectorcardiogram (with ECG) 
89.54,Electrographic monitoring telemetry 
89.55,Phonocardiogram with ECG lead 
89.56,Carotid pulse tracing with ECG lead 
89.57,Apexcardiogram (with ECG lead) 
89.58,Plethysmogram 
89.59,Other nonoperative cardiac and vascular measurements 
89.6,Continuous intra-arterial blood gas monitoring 
89.61,Systemic arterial pressure monitoring 
89.62,Central venous pressure monitoring 
89.63,Pulmonary artery pressure monitoring 
89.64,Pulmonary artery wedge monitoring 
89.65,Measurement of systemic arterial blood gases 
89.66,Measurement of mixed venous blood gases 
89.67,Monitoring of cardiac output by oxygen consumption technique 
89.68,Monitoring of cardiac output by other technique COP monitor by thermodilution indicator 
89.69,Monitoring of coronary blood flow coronary blood flow monitoring by coincidence 
89.7,General physical examination 
89.8,Autopsy 
89.9,Other operation on lacrimal system 
9,Incision of lacrimal gland 
90.01,Microscopic examination of specimen from nervous system and spinal fluid bacterial smear 
90.02,Microscopic examination of specimen from nervous system and spinal fluid culture 
90.03,Microscopic examination of specimen from nervous system and spinal fluid culture and sensitivity 
90.04,Microscopic examination of specimen from nervous system and spinal fluid parasitology 
90.05,Microscopic examination of specimen from nervous system and spinal fluid toxicology 
90.06,Microscopic examination of specimen from nervous system and spinal fluid cell block and papaniculaou smear 
90.09,Microscopic examination of specimen from nervous system and spinal fluid bacterial smear 
90.11,Microscopic examination of specimen from endocrine gland NEC bacterial smear 
90.12,Microscopic examination of specimen from endocrine gland NEC culture 
90.13,Microscopic examination of specimen from endocrine gland NEC culture and sensitivity 
90.14,Microscopic examination of specimen from endocrine gland NEC parasitology 
90.15,Microscopic examination of specimen from endocrine gland NEC toxicology 
90.16,Microscopic examination of specimen from endocrine gland NEC cell block and papaniculaou smear 
90.19,Microscopic examination of specimen from endocrine gland NEC other microscopic examination 
90.21,Microscopic examination of specimen from eye bacterial smear 
90.22,Microscopic examination of specimen from eye culture 
90.23,Microscopic examination of specimen from eye culture and sensitivity 
90.24,Microscopic examination of specimen from eye parasitology 
90.25,Microscopic examination of specimen from eye toxicology 
90.26,Microscopic examination of specimen from eye cell block and papaniculaou smear 
90.29,Microscopic examination of specimen from eye other microscopic examination 
90.31,Microscopic examination of specimen from ear nose throat and larynx bacterial smear 
90.32,Microscopic examination of specimen from ear nose throat and larynx culture 
90.33,Microscopic examination of specimen from ear nose throat and larynx culture and sensitivity 
90.34,Microscopic examination of specimen from ear nose throat and larynx parasitology 
90.35,Microscopic examination of specimen from ear nose throat and larynx toxicology 
90.36,Microscopic examination of specimen from ear nose throat and larynx cell block and papaniculaou smear 
90.39,Microscopic examination of specimen from ear nose throat and larynx other microscopic examination 
90.41,Microscopic examination of specimen from trachea bronchus pleura lung and other thoracic specimen and of sputum bacterial smear 
90.42,Microscopic examination of specimen from trachea bronchus pleura lung and other thoracic specimen and of sputum culture 
90.43,Microscopic examination of specimen from trachea bronchus pleura lung and other thoracic specimen and of sputum culture and sensitivity 
90.44,Microscopic examination of specimen from trachea bronchus pleura lung and other thoracic specimen and of sputum parasitology 
90.45,Microscopic examination of specimen from trachea bronchus pleura lung and other thoracic specimen and of sputum toxicology 
90.46,Microscopic examination of specimen from trachea bronchus pleura lung and other thoracic specimen and of sputum cell block and papaniculaou smear 
90.49,Microscopic examination of specimen from trachea bronchus pleura lung and other thoracic specimen and of sputum other microscopic examination 
90.51,Microscopic examination of blood bacterial smear 
90.52,Microscopic examination of blood culture 
90.53,Microscopic examination of blood culture and sensitivity 
90.54,Microscopic examination of blood parasitology 
90.55,Microscopic examination of blood toxicology 
90.56,Microscopic examination of blood cell block and papaniculaou smear 
90.59,Microscopic examination of blood other microscopic examination 
90.61,Microscopic examination of specimen from spleen and of bone marow bacterial smear 
90.62,Microscopic examination of specimen from spleen and of bone marow culture 
90.63,Microscopic examination of specimen from spleen and of bone marow culture and sensitivity 
90.64,Microscopic examination of specimen from spleen and of bone marow parasitology 
90.65,Microscopic examination of specimen from spleen and of bone marow toxicology 
90.66,Microscopic examination of specimen from spleen and of bone marow cell block and papaniculaou smear 
90.69,Microscopic examination of specimen from spleen and of bone marow other microscopic examination 
90.71,Microscopic examination of specimen from lymph node and of lymph bacterial smear 
90.72,Microscopic examination of specimen from lymph node and of lymph culture 
90.73,Microscopic examination of specimen from lymph node and of lymph culture and sensitivity 
90.74,Microscopic examination of specimen from lymph node and of lymph parasitology 
90.75,Microscopic examination of specimen from lymph node and of lymph toxicology 
90.76,Microscopic examination of specimen from lymph node and of lymph cell block and papaniculaou smear 
90.79,Microscopic examination of specimen from lymph node and of lymph other microscopic examination 
90.81,Microscopic examination of specimen from upper gastrointestinal tract and of vomitus bacterial smear 
90.82,Microscopic examination of specimen from upper gastrointestinal tract and of vomitus culture 
90.83,Microscopic examination of specimen from upper gastrointestinal tract and of vomitus culture and sensitivity 
90.84,Microscopic examination of specimen from upper gastrointestinal tract and of vomitus parasitology 
90.85,Microscopic examination of specimen from upper gastrointestinal tract and of vomitus toxicology 
90.86,Microscopic examination of specimen from upper gastrointestinal tract and of vomitus cell block and papaniculaou smear 
90.89,Microscopic examination of specimen from upper gastrointestinal tract and of vomitus other microscopic examination 
90.91,Microscopic examination of specimen from lower gastrointestinal tract and of stool bacterial smear 
90.92,Microscopic examination of specimen from lower gastrointestinal tract and of stool culture 
90.93,Microscopic examination of specimen from lower gastrointestinal tract and of stool culture and sensitivity 
90.94,Microscopic examination of specimen from lower gastrointestinal tract and of stool parasitology 
90.95,Microscopic examination of specimen from lower gastrointestinal tract and of stool toxicology 
90.96,Microscopic examination of specimen from lower gastrointestinal tract and of stool cell block and papaniculaou smear 
90.99,Microscopic examination of specimen from lower gastrointestinal tract and of stool other microscopic examination 
91.01,Microscopic examination of specimen from liver biliary tract and pancreas bacterial smear 
91.02,Microscopic examination of specimen from liver biliary tract and pancreas culture 
91.03,Microscopic examination of specimen from liver biliary tract and pancreas culture and sensitivity 
91.04,Microscopic examination of specimen from liver biliary tract and pancreas parasitology 
91.05,Microscopic examination of specimen from liver biliary tract and pancreas toxicology 
91.06,Microscopic examination of specimen from liver biliary tract and pancreas cell block and papaniculaou smear 
91.09,Microscopic examination of specimen from liver biliary tract and pancreas other microscopic examination 
91.1,Biopsy of lacrimal gland 
91.11,Microscopic examination of peritoneal and retroperitoneal specimen bacterial smear 
91.12,Microscopic examination of peritoneal and retroperitoneal specimen culture 
91.13,Microscopic examination of peritoneal and retroperitoneal specimen culture and sensitivity 
91.14,Microscopic examination of peritoneal and retroperitoneal specimen parasitology 
91.15,Microscopic examination of peritoneal and retroperitoneal specimen toxicology 
91.16,Microscopic examination of peritoneal and retroperitoneal specimen cell block and papaniculaou smear 
91.19,Microscopic examination of peritoneal and retroperitoneal specimen other microscopic examination 
91.2,Biopsy of lacrimal sac 
91.21,Microscopic examination of specimen from kidney ureter perirenal and periureteral tissue bacterial smear 
91.22,Microscopic examination of specimen from kidney ureter perirenal and periureteral tissue bacterial smear 
91.23,Microscopic examination of specimen from kidney ureter perirenal and periureteral tissue culture and sensitivity 
91.24,Microscopic examination of specimen from kidney ureter perirenal and periureteral tissue parasitology 
91.25,Microscopic examination of specimen from kidney ureter perirenal and periureteral tissue toxicology 
91.26,Microscopic examination of specimen from kidney ureter perirenal and periureteral tissue cell block and papaniculaou smear 
91.29,Microscopic examination of specimen from kidney ureter perirenal and periureteral tissue other microscopic examination 
91.31,Microscopic examination of specimen from bladder urethra prostate seminal vesicle perivesical tissue and of urine and semen bacterial smear 
91.32,Microscopic examination of specimen from bladder urethra prostate seminal vesicle perivesical tissue and of urine and semen culture 
91.33,Microscopic examination of specimen from bladder urethra prostate seminal vesicle perivesical tissue and of urine and semen culture and sensitivity 
91.34,Microscopic examination of specimen from bladder urethra prostate seminal vesicle perivesical tissue and of urine and semen parasitology 
91.35,Microscopic examination of specimen from bladder urethra prostate seminal vesicle perivesical tissue and of urine and semen toxicology 
91.36,Microscopic examination of specimen from bladder urethra prostate seminal vesicle perivesical tissue and of urine and semen cell block and papaniculaou smear 
91.39,Microscopic examination of specimen from bladder urethra prostate seminal vesicle perivesical tissue and of urine and semen other microscopic examination 
91.41,Microscopic examination of specimen from female genital tract bacterial smear 
91.42,Microscopic examination of specimen from female genital tract culture 
91.43,Microscopic examination of specimen from female genital tract culture and sensitivity 
91.44,Microscopic examination of specimen from female genital tract parasitology 
91.45,Microscopic examination of specimen from female genital tract toxicology 
91.46,Microscopic examination of specimen from female genital tract cell block and papaniculaou smear 
91.49,Microscopic examination of specimen from female genital tract other microscopic examination 
91.51,Microscopic examination of specimen from musculoskeletal system and of joint fluid bacterial smear 
91.52,Microscopic examination of specimen from musculoskeletal system and of joint fluid culture 
91.53,Microscopic examination of specimen from musculoskeletal system and of joint fluid culture and sensitivity 
91.54,Microscopic examination of specimen from musculoskeletal system and of joint fluid parasitology 
91.55,Microscopic examination of specimen from musculoskeletal system and of joint fluid toxicology 
91.56,Microscopic examination of specimen from musculoskeletal system and of joint fluid cell block and papaniculaou smear 
91.59,Microscopic examination of specimen from musculoskeletal system and of joint fluid other microscopic examination 
91.61,Microscopic examination of specimen from skin and other integument bacterial smear 
91.62,Microscopic examination of specimen from skin and other integument bacterial smear 
91.63,Microscopic examination of specimen from skin and other integument culture and sensitivity 
91.64,Microscopic examination of specimen from skin and other integument parasitology 
91.65,Microscopic examination of specimen from skin and other integument toxicology 
91.66,Microscopic examination of specimen from skin and other integument cell block and papaniculaou smear 
91.69,Microscopic examination of specimen from skin and other integument other microscopic examination 
91.71,Microscopic examination of specimen from operative wound bacterial smear 
91.72,Microscopic examination of specimen from operative wound culture 
91.73,Microscopic examination of specimen from operative wound culture and sensitivity 
91.74,Microscopic examination of specimen from operative wound parasitology 
91.75,Microscopic examination of specimen from operative wound toxicology 
91.76,Microscopic examination of specimen from operative wound cell block and papaniculaou smear 
91.79,Microscopic examination of specimen from operative wound other microscopic examination 
91.81,Microscopic examination of specimen from other site bacterial smear 
91.82,Microscopic examination of specimen from other site culture 
91.83,Microscopic examination of specimen from other site culture and sensitivity 
91.84,Microscopic examination of specimen from other site parasitology 
91.85,Microscopic examination of specimen from other site toxicology 
91.86,Microscopic examination of specimen from other site cell block and papaniculaou smear 
91.89,Microscopic examination of specimen from other site other microscopic examination 
91.9,Other diagnostic procedures on lacrimal system 
91.91,Microscopic examination of specimen from unspecified bacterial smear 
91.92,Microscopic examination of specimen from unspecified culture 
91.93,Microscopic examination of specimen from unspecified culture and sensitivity 
91.94,Microscopic examination of specimen from unspecified parasitology 
91.95,Microscopic examination of specimen from unspecified toxicology 
91.96,Microscopic examination of specimen from unspecified cell block and papaniculaou smear 
91.99,Microscopic examination of specimen from unspecified other microscopic examination 
92,Excision of lacrinal gland NOS 
92.01,Thyroid scan and radioisotope function studies 
92.02,Liver scan and radioisotope function study 
92.03,Renal scan and radioisotope function study 
92.04,Gastrointestinal scan and radioisotope function study 
92.05,Cardiovascular and hematopoietic scan and radioisotope function study 
92.09,Other radioisotope function studies 
92.1,Excision of lesion of lactimal gland 
92.11,Cerebral scan 
92.12,Scan of other sites of head 
92.13,Parathyroid scan 
92.14,Bone scan 
92.15,Pulmonary scan 
92.16,Scan of lymphatic system 
92.17,Placental scan 
92.18,Total body scan 
92.19,Scan of other sites 
92.2,Other partial dacryoadenectomy 
92.2,Infusion of liquid brachytherapy radioisotope 
92.21,Superficial radiation contact radiation [up to 150 KVP] 
92.22,Orthovoltage radiation deep radiation [200-300 KVP] 
92.23,Radioisotopic teleradiotherapy 
92.24,Teleradiotherapy using photons 
92.25,Teleradiotherapy using electrons 
92.26,Teleradiotherapy of other particulate radiation 
92.27,Implantation or insertion of radioactive elements 
92.28,Injection or instillation of radioisotopes 
92.29,Other radiotherapeutic procedure 
92.3,Total dacryoadenectomy 
92.3,Stereotactic radiosurgery 
92.3,"Stereotactic radiosurgery, not otherwise specified "
92.31,Single source photon radiosurgery 
92.32,Multi-source photon radiosurgery 
92.33,Particulate radiosurgery 
92.39,"Stereotactic radiosugery, not elsewhere classified "
92.41,Intra-operative electron radiation therapy 
93,Other operations on lacrimal gland 
93.01,Functional evaluation 
93.02,Orthotic evaluation 
93.03,Prosthetic evaluation 
93.04,Manual testing of muscle function 
93.05,Range of motion testing 
93.06,Measurement of limb length 
93.07,Body measurement 
93.08,Electromyography 
93.09,Other diagnostic physical therapy procedure 
93.11,Assisting exercise 
93.12,Other active musculoskeletal exercise 
93.13,Resistive exercise 
93.14,Training in joint movements 
93.15,Mobilization of spine 
93.16,Mobilization of other joints 
93.17,Other passive musculoskeletal exercise 
93.18,Breathing exercise 
93.19,Exercise not elsewhere classified 
93.21,Manual and mechanical traction 
93.22,Ambulation and gait training 
93.23,Fitting of orthotic device 
93.24,Training in use of prosthetic or orthotic device 
93.25,Forced extension of limb 
93.26,Manual rupture of joint adhesions 
